year,lat,lon,quarter,country,month,haul_id,ices_rect,sub_div,month_year,oxy,temp,sal,depth,x,y,cod_adult,cod_juvenile,dab_adult,dab_juvenile,plaice_adult,plaice_juvenile,flounder_adult,flounder_juvenile,depth_obs
1996,57.03,17.955,4,SWE,12,1996:4:SWE:ARG:GOV:237:32,43G7,27,12_1996,4.876785920454406,4.40024471282959,8.322237968444824,63.54999923706055,679.3331034909708,6324.606517130514,0,0,0,0,0,0,0,0,NA
1996,55.7433,16.0383,4,SWE,12,1996:4:SWE:ARG:GOV:238:33,40G6,25,12_1996,4.2535535181579585,7.556851387023926,14.420869827270508,65,565.1837630178914,6177.9983569388705,30.796965418290064,0,0,0,0,0,0,0,66
1996,55.87,16.0667,4,SWE,12,1996:4:SWE:ARG:GOV:239:34,40G6,25,12_1996,6.105519698782349,5.609221935272217,8.46426773071289,52.599998474121094,566.7494652887249,6192.125451417156,384.9366117343563,11.8370157513368,0,0,3.7502741208637738,0,43.4859090614913,0,50
1997,55.455,16.4167,1,DEN,3,1997:1:DEN:DAN2:EXP:103:46,39G6,25,3_1997,4.374227130828857,7.435304641723633,13.572125434875488,64.94000244140625,589.5925662857242,6146.337684091003,0,0,0,0,0,0,NA,NA,65
1997,55.4967,15.2733,1,DEN,3,1997:1:DEN:DAN2:EXP:80:37,39G5,25,3_1997,6.321843890737915,6.30891227722168,15.622098922729492,74.98999786376953,517.2659468832641,6150.09990239482,0,0,0,0,0,0,NA,NA,86
1997,55.2317,16.5683,1,DEN,3,1997:1:DEN:DAN2:GRT:101:45,39G6,25,3_1997,5.8270745623107905,5.784168720245361,11.449901580810549,59.5,599.7385635517963,6121.696692559485,0,0,0,0,0,0,NA,NA,NA
1997,55.8,15.26,1,DEN,3,1997:1:DEN:DAN2:GRT:108:47,40G5,25,3_1997,7.416434872271728,4.9341912269592285,10.86880874633789,54.15999984741211,516.2992523309006,6183.85107966046,0,0,0,0,0,0,NA,NA,56
1997,55.6517,15.7883,1,DEN,3,1997:1:DEN:DAN2:GRT:110:48,40G5,25,3_1997,4.929798603814697,7.679703712463379,14.734910011291504,68.08000183105469,549.6052205021757,6167.59759135981,0,0,0,0,0,0,NA,NA,67
1997,55.8733,15.9667,1,DEN,3,1997:1:DEN:DAN2:GRT:112:49,40G5,25,3_1997,6.953628334933471,4.758172512054443,9.984824180603027,51.400001525878906,560.4869997033641,6192.400784739378,0,0,0,0,0,0,NA,NA,54
1997,55.7083,16.18,1,DEN,3,1997:1:DEN:DAN2:GRT:114:50,40G6,25,3_1997,4.883636847071838,6.9976582527160645,13.493595123291016,66.55999755859375,574.145455346965,6174.245773286961,0,0,0,0,0,0,NA,NA,68
1997,55.21,13.5633,1,DEN,3,1997:1:DEN:DAN2:GRT:119:51,39G3,24,3_1997,7.9071398368927,2.509589672088623,14.732267379760742,42.650001525878906,408.58036967044234,6119.101797581526,0,0,0,0,0,0,NA,NA,44
1997,55.155,16.445,1,DEN,2,1997:1:DEN:DAN2:GRT:11:4,39G6,25,2_1997,5.470955183277892,6.785682201385498,11.336443901062012,53.25,592.074472790042,6112.992853187304,0,0,0,0,0,0,NA,NA,56
1997,55.205,13.3683,1,DEN,3,1997:1:DEN:DAN2:GRT:121:52,39G3,24,3_1997,7.777293389700317,2.4976820945739746,14.781960487365724,40.900001525878906,396.1602768711186,6118.818364849654,0,0,0,0,0,0,NA,NA,42
1997,55.3267,16.3,1,DEN,2,1997:1:DEN:DAN2:GRT:13:5,39G6,25,2_1997,3.8688298463729858,8.252084732055664,14.920687675476074,70.4000015258789,582.4795457886651,6131.916835139791,0,0,0,0,0,0,NA,NA,74
1997,55.015,16.3283,1,DEN,2,1997:1:DEN:DAN2:GRT:15:6,39G6,25,2_1997,6.025567622201538,6.565601348876953,10.885817527770996,52.849998474121094,584.9350978017411,6097.267299033285,0,0,0,0,0,0,NA,NA,59
1997,55.6783,16.7883,1,DEN,3,1997:1:DEN:DAN2:GRT:18:7,40G6,25,3_1997,8.665891234487914,2.907768726348877,7.860185146331787,45.79999923706055,612.450401463865,6171.725716289423,0,0,0,0,0,0,NA,NA,47
1997,55.8967,17.07,1,DEN,3,1997:1:DEN:DAN2:GRT:20:8,40G7,25,3_1997,8.868411759118652,2.7944839000701904,8.054923057556152,47.540000915527344,629.4350773443707,6196.519059918917,0,0,0,0,0,0,NA,NA,49
1997,55.95,17.585,1,DEN,3,1997:1:DEN:DAN2:GRT:22:9,40G7,25,3_1997,7.8760824395568845,3.0189929008483887,7.707287788391113,56.63999938964844,661.4084765199198,6203.532422772838,0,0,0,0,0,0,NA,NA,58
1997,55.9083,17.7417,1,DEN,3,1997:1:DEN:DAN2:GRT:24:10,40G7,25,3_1997,7.348807767105102,3.192092180252075,7.83864164352417,61.68000030517578,671.3742065346947,6199.270366705511,0,0,0,0,0,0,NA,NA,64
1997,55.9467,17.7617,1,DEN,3,1997:1:DEN:DAN2:GRT:25:11,40G7,25,3_1997,7.369474660736083,3.0685625076293945,7.768318176269531,61.380001068115234,672.4532854705653,6203.592029355648,0,0,0,0,0,0,NA,NA,63
1997,56.38,18.4983,1,DEN,3,1997:1:DEN:DAN2:GRT:28:12,41G8,26,3_1997,7.974248988500976,2.452735662460327,7.270193576812744,45.75,715.9837657030947,6253.867340519325,0,0,0,0,0,0,NA,NA,NA
1997,56.39,18.6033,1,DEN,3,1997:1:DEN:DAN2:GRT:30:13,41G8,26,3_1997,5.86555003857727,3.472533941268921,8.525012016296387,79.80000305175781,722.4048387260038,6255.314341106957,0,0,0,0,0,0,NA,NA,79
1997,56.4583,18.63,1,DEN,3,1997:1:DEN:DAN2:GRT:32:14,41G8,26,3_1997,6.727887364630126,2.9358630180358887,7.799062252044678,67.19999694824219,723.6504758247431,6262.997246963793,0,0,0,0,0,0,NA,NA,67
1997,56.405,18.6383,1,DEN,3,1997:1:DEN:DAN2:GRT:34:15,41G8,26,3_1997,5.086205545483398,3.866718292236328,9.137079238891602,84.6500015258789,724.4756549570593,6257.096392609474,0,0,0,0,0,0,NA,NA,87
1997,56.3933,18.68,1,DEN,3,1997:1:DEN:DAN2:GRT:36:16,41G8,26,3_1997,4.760456831166076,4.06558084487915,9.702300071716309,94.0199966430664,727.1168002145673,6255.93215079567,0,0,0,0,0,0,NA,NA,96
1997,57.11,18.93,1,DEN,3,1997:1:DEN:DAN2:GRT:38:17,43G8,28,3_1997,6.1690482743408195,3.164670467376709,8.353727340698242,81.75,737.9577395600737,6336.487854207366,0,0,0,0,0,0,NA,NA,89
1997,57.1333,18.9267,1,DEN,3,1997:1:DEN:DAN2:GRT:39:18,43G8,28,3_1997,7.371534858596801,2.6208298206329346,7.769500732421875,71.69999694824219,737.6086821570856,6339.067533399228,0,0,0,0,0,0,NA,NA,65
1997,57.1833,19.0433,1,DEN,3,1997:1:DEN:DAN2:GRT:40:19,43G9,28,3_1997,5.385962625927734,3.5266549587249756,8.859177589416504,77.4000015258789,744.3293009240141,6345.040293362369,0,0,0,0,0,0,NA,NA,86
1997,56.26,19.6833,1,DEN,3,1997:1:DEN:DAN2:GRT:46:21,41G9,26,3_1997,7.484904506115722,2.826169490814209,7.958725452423096,68.05000305175781,789.9993792252521,6244.882236530997,0,0,0,0,0,0,NA,NA,75
1997,56.3717,20.0683,1,DEN,3,1997:1:DEN:DAN2:GRT:48:22,41H0,26,3_1997,7.029481881906127,3.0066871643066406,8.057119369506836,73.12999725341797,812.9002107933119,6258.985511444529,0,0,0,0,0,0,NA,NA,78
1997,55.1417,12.8033,1,DEN,2,1997:1:DEN:DAN2:GRT:4:1,39G2,24,2_1997,8.345128335656737,1.940762281417847,15.415489196777344,32.900001525878906,359.98785272340945,6112.762699016575,0,0,0,0,0,0,NA,NA,33
1997,56.3717,20.2117,1,DEN,3,1997:1:DEN:DAN2:GRT:50:23,41H0,26,3_1997,7.492528946490478,2.948314905166626,7.876168251037598,58.70000076293945,821.7439008608824,6259.647887982403,0,0,0,0,0,0,NA,NA,68
1997,56.5317,20.2483,1,DEN,3,1997:1:DEN:DAN2:GRT:51:24,42H0,28,3_1997,4.884538824244689,3.815730094909668,9.705806732177734,90.779998779296875,822.6398095071692,6277.599608000413,0,0,0,0,0,0,NA,NA,96
1997,55.4667,18.555,1,DEN,3,1997:1:DEN:DAN2:GRT:54:25,39G8,26,3_1997,6.257958624206543,4.707188129425049,10.314581871032717,85.30000305175781,724.7094569966337,6152.473231496297,0,0,0,0,0,0,NA,NA,88
1997,55.455,18.2833,1,DEN,3,1997:1:DEN:DAN2:GRT:56:26,39G8,26,3_1997,5.390146228382873,4.381856441497803,9.950501441955566,84,707.6039568570184,6150.326988764027,0,0,0,0,0,0,NA,NA,85
1997,55.55,17.9283,1,DEN,3,1997:1:DEN:DAN2:GRT:58:27,40G7,25,3_1997,6.209874357785034,4.320493698120117,9.611919403076172,70.5,684.7191125572318,6159.891544342419,0,0,0,0,0,0,NA,NA,78
1997,55.5017,17.485,1,DEN,3,1997:1:DEN:DAN2:GRT:60:28,40G7,25,3_1997,9.118631843240356,2.636697292327881,7.441610813140869,28.600000381469727,656.9545749889946,6153.428244461292,0,0,0,0,0,0,NA,NA,35
1997,55.4117,17.4517,1,DEN,3,1997:1:DEN:DAN2:GRT:61:29,39G7,25,3_1997,8.745493453256225,2.6479427814483643,7.530180931091309,58,655.2049057509572,6143.340945369635,0,0,0,0,0,0,NA,NA,60
1997,54.9783,13.9233,1,DEN,3,1997:1:DEN:DAN2:GRT:64:30,38G3,24,3_1997,7.915833666870117,2.679410696029663,17.334592819213867,47.11000061035156,431.08929708504695,6092.906943791996,0,0,0,0,0,0,NA,NA,49
1997,54.865,13.775,1,DEN,3,1997:1:DEN:DAN2:GRT:66:31,38G3,24,3_1997,8.202460829605101,2.6756958961486816,15.928284645080566,45.150001525878906,421.3776846227116,6080.456313552155,0,0,0,0,0,0,NA,NA,46
1997,54.6,14.345,1,DEN,3,1997:1:DEN:DAN2:GRT:68:32,38G4,24,3_1997,7.020699220843506,4.018065929412842,9.191457748413086,26.290000915527344,457.6851226256287,6050.478454288227,0,0,0,0,0,0,NA,NA,31
1997,54.7833,14.76,1,DEN,3,1997:1:DEN:DAN2:GRT:69:33,38G4,24,3_1997,6.129294997079468,5.345314979553223,11.644614219665527,48.77000045776367,484.5649368727493,6070.704104729255,0,0,0,0,0,0,NA,NA,52
1997,55.1067,12.7983,1,DEN,2,1997:1:DEN:DAN2:GRT:6:2,39G2,24,2_1997,8.41916836185913,1.8725693225860596,15.373570442199709,29.299999237060547,359.5464045767121,6108.878888885,0,0,0,0,0,0,NA,NA,33
1997,55.045,15.26,1,DEN,3,1997:1:DEN:DAN2:GRT:75:34,39G5,25,3_1997,7.220977102230834,3.753499746322632,14.297603607177734,81.01000213623047,516.6131794445758,6099.829888934311,0,0,0,0,0,0,NA,NA,79
1997,55.2183,15.175,1,DEN,3,1997:1:DEN:DAN2:GRT:77:35,39G5,25,3_1997,7.465605611196899,3.743518590927124,14.0313138961792,64.41999816894531,511.1336269142624,6119.0980301143945,0,0,0,0,0,0,NA,NA,69
1997,55.475,15.21,1,DEN,3,1997:1:DEN:DAN2:GRT:79:36,39G5,25,3_1997,6.653977851791382,5.731966495513916,15.83684253692627,76.470001220703125,513.2742192597246,6147.6710609520205,0,0,0,0,0,0,NA,NA,85
1997,54.5467,15.3933,1,DEN,3,1997:1:DEN:DAN2:GRT:82:38,38G5,25,3_1997,5.512987661190795,6.638611793518066,12.65589427947998,56,525.4415973107664,6044.42167549094,0,0,0,0,0,0,NA,NA,58
1997,54.775,15.2933,1,DEN,3,1997:1:DEN:DAN2:GRT:84:39,38G5,25,3_1997,4.376005119165039,7.815075397491455,14.173937797546388,67.0999984741211,518.8667866740853,6069.793560177027,0,0,0,0,0,0,NA,NA,71
1997,54.8667,15.5883,1,DEN,3,1997:1:DEN:DAN2:GRT:86:40,38G5,25,3_1997,4.998537122520446,7.121482849121094,14.414894104003906,70.9000015258789,537.757123040186,6080.116622125366,0,0,0,0,0,0,NA,NA,79
1997,54.815,16.03,1,DEN,3,1997:1:DEN:DAN2:GRT:88:41,38G6,25,3_1997,6.534227399090575,6.6017746925354,12.829957008361816,50.25,566.189199058063,6074.6913833153485,0,0,0,0,0,0,NA,NA,50
1997,54.8483,15.985,1,DEN,3,1997:1:DEN:DAN2:GRT:89:42,38G5,25,3_1997,6.0963632638458245,6.526217937469482,13.852399826049805,60.349998474121094,563.2454583366784,6078.355125046315,0,0,0,0,0,0,NA,NA,59
1997,55.0283,15.6517,1,DEN,3,1997:1:DEN:DAN2:GRT:97:43,39G5,25,3_1997,5.957755338388061,5.745941162109375,14.935402870178224,78.4000015258789,541.6586375383347,6098.134767468623,0,0,0,0,0,0,NA,NA,86
1997,55.0083,16.27,1,DEN,3,1997:1:DEN:DAN2:GRT:99:44,39G6,25,3_1997,5.516492730818176,6.716969013214111,14.017570495605469,57.349998474121094,581.2209919261073,6096.452529680603,0,0,0,0,0,0,NA,NA,60
1997,55.0233,16.2267,1,DEN,2,1997:1:DEN:DAN2:GRT:9:3,39G6,25,2_1997,3.988446369129944,8.396539688110352,14.717935562133787,69,578.4226688177939,6098.072154834488,0,0,0,0,0,0,NA,NA,70
1997,54.6833,13,1,GFR,2,1997:1:GFR:SOL:H20:21:1,38G3,24,2_1997,8.729753268273925,1.4323590993881226,14.143274307250977,18.709999084472656,371.0658823936924,6061.386793580936,39.343768977780115,1.09843734724692,0,0,0,0,15.290715287688457,0,21
1997,54.5167,14.25,1,GFR,2,1997:1:GFR:SOL:H20:22:27,38G4,24,2_1997,9.018522626794432,1.9740582704544067,7.987226963043213,17.559999465942383,451.44910757955375,6041.271191446704,43.743461015195564,0,0,0,0,0,7.719076948108574,0,20
1997,54.5167,14.1333,1,GFR,2,1997:1:GFR:SOL:H20:23:25,38G4,24,2_1997,9.014735005984496,1.975818395614624,8.122082710266113,16.8700008392334,443.8947636029429,6041.357983276991,0,0,0,0,0,0.42124503973024874,1.3826724249676663,0,18
1997,54.5,13.95,1,GFR,2,1997:1:GFR:SOL:H20:24:23,38G3,24,2_1997,9.14736323277588,1.702150821685791,8.005247116088867,16.920000076293945,432.0016291398678,6039.661499328573,0,0,0,0,0.49266471199570255,0.3572963812892191,2.828198075054271,1.7060428180387428,18
1997,54.7167,13.1,1,GFR,2,1997:1:GFR:SOL:H20:25:3,38G3,24,2_1997,8.668004047683715,1.5000667572021484,14.100937843322754,22.959999084472656,377.6123883847805,6064.923573512589,170.34311256235742,5.785727030015716,1.0324726695829696,0,0.6597387919744278,0,3.06866973320561,0,27
1997,54.7,13.1833,1,GFR,2,1997:1:GFR:SOL:H20:26:5,38G3,24,2_1997,8.785069068347168,1.3995091915130615,13.719769477844238,24.59000015258789,382.9294070640847,6062.923515437164,143.4253347914317,4.728832304748104,0,0,0,0,0,0,27
1997,54.5667,13.8,1,GFR,2,1997:1:GFR:SOL:H20:27:21,38G3,24,2_1997,8.887668971759032,1.4740288257598877,10.27873992919922,22.600000381469727,422.4146173204559,6047.237996825825,17.605709813878413,0.06116709556793352,0,0.21696380108216567,0,0.23735972696139343,22.735476098587426,3.4753078739549257,24
1997,54.6833,14.1167,1,GFR,2,1997:1:GFR:SOL:H20:28:33,38G4,24,2_1997,8.626497381463622,2.4083099365234375,9.283039093017578,26.1200008392334,443.0531649292362,6059.908475752037,68.33982132595531,0,0,0,3.50756271948409,0,7.042142607054206,0.193233549496031,28
1997,54.5833,14.15,1,GFR,2,1997:1:GFR:SOL:H20:29:29,38G4,24,2_1997,8.59008415300598,2.648519992828369,8.717276573181152,20.88999938964844,445.065362699863,6048.755156844065,41.98690794605376,0,0,0,0,0,5.1299859106977745,0,23
1997,54.6,13.9167,1,GFR,2,1997:1:GFR:SOL:H20:30:19,38G3,24,2_1997,8.951364276431274,1.9059067964553833,8.736632347106934,20.760000228881836,430.0165831727604,6050.820606059902,0,0,0,0,0,0,7.129111187247888,0.6893554624047366,22
1997,54.6167,14.1,1,GFR,2,1997:1:GFR:SOL:H20:31:31,38G4,24,2_1997,8.558050980364989,2.602604389190674,8.87012004852295,22.729999542236328,441.88158579927745,6052.511698350993,44.68374887721539,0,0,0,2.1983341305384716,0,29.47135107912971,0.15377448199775798,27
1997,54.7333,13.3333,1,GFR,2,1997:1:GFR:SOL:H20:32:7,38G3,24,2_1997,8.659226169833373,1.4982348680496216,13.825355529785156,35.619998931884766,392.68266457836353,6066.388549221386,122.97565195729558,148.54112378905634,0,0,3.3806413500121804,0,22.656982887321558,1.0355711072969007,38
1997,54.7333,13.5,1,GFR,2,1997:1:GFR:SOL:H20:33:9,38G3,24,2_1997,8.668206992547606,1.443252682685852,13.556100845336914,35.90999984741211,403.4154684529396,6066.146323364162,163.75033929533123,180.0908692127033,0,0,1.9543242415428468,0.3753873373038631,39.40805492887576,0,39
1997,54.7,13.6333,1,GFR,2,1997:1:GFR:SOL:H20:34:13,38G3,24,2_1997,8.593111243063355,1.434547781944275,13.212199211120604,37.04999923706055,411.9258882290998,6062.265917025285,125.39220825692763,249.09643136995652,0,0.5629735189104917,1.6463923327065548,1.5717830262221022,71.9316443667435,1.3215215221672272,39
1997,54.6667,13.7167,1,GFR,2,1997:1:GFR:SOL:H20:35:15,38G3,24,2_1997,8.693195176815795,1.4451135396957395,12.281122207641602,32.18000030517578,417.23239312112406,6058.459378772092,35.98195037367495,0.6037853424107388,0,0.4456657507447335,3.2254112085469204,0,72.35328750453284,3.6413626370262033,34
1997,54.7167,13.8333,1,GFR,2,1997:1:GFR:SOL:H20:36:17,38G3,24,2_1997,8.395519477029419,1.51869797706604,13.626206398010254,37.33000183105469,424.84471457208485,6063.891480383283,70.64097658441685,0.1245292311019991,0,0,0.572009679702179,0,69.72028874626992,1.0891816305994837,40
1997,54.7667,13.6667,1,GFR,2,1997:1:GFR:SOL:H20:37:11,38G3,24,2_1997,8.380603371191405,1.51526141166687,14.6841402053833,41.869998931884766,414.2191791279188,6069.64583471616,27.32325156261873,16.456081909763206,0,0,0.49266471199570255,0,51.20933618367315,0.7261210870663226,45
1997,54.85,14.0167,1,GFR,2,1997:1:GFR:SOL:H20:38:35,38G4,24,2_1997,8.006279427877807,1.8930209875106812,14.49247932434082,41.2599983215332,436.8663472440637,6078.542752165787,43.613177090216936,2.2342206582607784,0,0,5.920459172536342,0,23.224970575753225,0,44
1997,54.9667,13.9167,1,GFR,2,1997:1:GFR:SOL:H20:39:37,38G3,24,2_1997,7.93636868050537,1.9108911752700808,16.172725677490234,47.119998931884766,430.6469159008401,6091.622712904063,146.84056490278974,76.7018141484387,0,0,1.5450075295622194,0,27.415865151343922,0,50
1997,54.9167,13.6167,1,GFR,2,1997:1:GFR:SOL:H20:40:39,38G3,24,2_1997,7.965529192514038,1.954631209373474,16.32390785217285,46.790000915527344,411.3320191297032,6086.397910496519,340.3918543166995,85.31613867348052,0,0,4.443440843111917,0,21.913356534450845,0,50
1997,54.8667,13.25,1,GFR,2,1997:1:GFR:SOL:H20:41:41,38G3,24,2_1997,7.897792073464966,2.1293275356292725,16.230833053588867,44.2400016784668,387.69013454007904,6081.360955705246,428.6262279034159,92.64654606606972,0,0,2.3393284385894386,0.4251374663441341,37.441394419489264,0,47
1997,54.9,13.1333,1,GFR,2,1997:1:GFR:SOL:H20:42:43,38G3,24,2_1997,7.847068840496825,2.329672574996948,16.28028678894043,43.619998931884766,380.300305747836,6085.259167881694,206.67296789299164,114.50202504344094,0,0.07384194762223104,4.735146952570088,0.42124503973024874,37.40205062415508,0.3630605435331613,46
1997,54.9833,13.3167,1,GFR,2,1997:1:GFR:SOL:H20:43:45,38G3,24,2_1997,7.464649652056885,2.8435332775115967,17.045272827148438,45.63999938964844,392.2823344116949,6094.229119923576,589.4039824046267,259.03025681885663,1.9516541725996837,0,13.288976451453902,0.7216142420541587,59.54298339053902,0.3630605435331613,48
1997,55.0333,13.4,1,GFR,2,1997:1:GFR:SOL:H20:44:47,39G3,24,2_1997,7.572006118423461,2.8479819297790527,16.483924865722656,43.97999954223633,397.7396847077052,6099.667228517681,312.2565687776211,71.88913922468215,0,0,55.6071501981608,0.3753873373038631,86.01650810382127,0.3814433558639542,45
1997,55.0667,13.7333,1,GFR,2,1997:1:GFR:SOL:H20:45:51,39G3,24,2_1997,7.684375391259765,2.2319347858428955,16.485342025756836,45.65999984741211,419.1077975693614,6102.946891634845,247.78377844201225,140.87406569844978,0,0,52.04340550656719,1.1305905431823624,65.81323043456534,0,48
1997,55.0667,14.2167,1,GFR,2,1997:1:GFR:SOL:H20:48:55,39G4,24,2_1997,7.856355788796996,2.2082722187042236,16.15431785583496,47.529998779296875,449.9771394246487,6102.4941037217695,156.45626291010953,40.39360638826285,1.3615169830656737,0,0.7946097460040461,0.4425739025014005,37.55491404304497,0,49
1997,55.05,13.6167,1,GFR,2,1997:1:GFR:SOL:H20:50:49,39G3,24,2_1997,7.710265552700805,2.256314754486084,16.5939884185791,45.47999954223633,411.62534702713856,6101.229886700896,322.6560005582527,101.08864719293501,0,0,39.162749888971156,0.501228275122068,63.06693870469623,0.1945549506523648,48
1997,55.0833,13.8333,1,GFR,2,1997:1:GFR:SOL:H20:51:53,39G3,24,2_1997,7.640299456729125,2.4107866287231445,16.68645668029785,45.459999084472656,425.5243825728679,6104.682826797431,291.08971595051025,54.27425452070421,0,0,55.88499220830019,0.8179612398052636,71.98096744514022,0.3814433558639542,48
1997,54.4667,19.05,1,POL,1,1997:1:POL:BAL:P20:01Jan:1,37G9,26,1_1997,7.094499403115845,3.919051170349121,7.99267053604126,66.6500015258789,762.4264554920229,6043.001961182377,172.69823566948887,15.910432905940569,NA,NA,NA,NA,NA,NA,70
1997,54.4333,19.35,1,POL,1,1997:1:POL:BAL:P20:01Jan:10,37G9,26,1_1997,7.728840815933227,3.698907613754273,7.415594100952148,49.75,782.083507835971,6040.450040630393,89.4864927618684,0.964734967314085,NA,NA,NA,NA,NA,NA,50
1997,54.45,19.3333,1,POL,1,1997:1:POL:BAL:P20:01Jan:11,37G9,26,1_1997,7.737523712854004,3.7825770378112793,7.53134298324585,59.900001525878906,780.8867961797837,6042.239665572511,147.46425630307166,50.657837262825375,NA,NA,NA,NA,NA,NA,60
1997,54.5,19.3667,1,POL,1,1997:1:POL:BAL:P20:01Jan:12,38G9,26,1_1997,6.910652539227295,4.287563800811768,8.287550926208496,69,782.7050146129609,6047.931780289198,174.5491840803685,11.906794297923692,NA,NA,NA,NA,NA,NA,70
1997,54.5667,19.3667,1,POL,1,1997:1:POL:BAL:P20:01Jan:13,38G9,26,1_1997,5.787118340185547,5.148293972015381,9.60875415802002,77.30000305175781,782.2438742043547,6055.346458591171,1874.2690476747343,2.448365192224231,NA,NA,NA,NA,NA,NA,80
1997,54.6333,19.3167,1,POL,1,1997:1:POL:BAL:P20:01Jan:14,38G9,26,1_1997,5.687592333979797,5.911068916320801,10.150869369506836,86.19999694824219,778.5585757113372,6062.550421258485,188.83354662374,0.01375234212959937,NA,NA,NA,NA,NA,NA,90
1997,54.7333,19.2833,1,POL,1,1997:1:POL:BAL:P20:01Jan:15,38G9,26,1_1997,4.663894366625976,6.481043338775635,11.870147705078123,100.5999984741211,775.7251885218546,6073.535333522219,452.0439443818741,1.6201004234660004,NA,NA,NA,NA,NA,NA,100
1997,54.7333,19.0333,1,POL,1,1997:1:POL:BAL:P20:01Jan:16,38G9,26,1_1997,5.122412070838928,6.097633361816406,11.329883575439451,93.8499984741211,759.6413127950807,6072.580579458838,276.4391624554985,12.239564821446763,NA,NA,NA,NA,NA,NA,100
1997,54.8,18.6,1,POL,1,1997:1:POL:BAL:P20:01Jan:17,38G8,26,1_1997,8.801003315084838,2.3190107345581055,7.068608283996582,23.149999618530273,731.3797144930697,6078.4790867189695,3.651774096542765,0.00500405426324128,NA,NA,NA,NA,NA,NA,20
1997,54.8667,18.55,1,POL,1,1997:1:POL:BAL:P20:01Jan:18,38G8,26,1_1997,8.722782078033447,2.611398696899414,7.146273612976074,27.950000762939453,727.7913264303791,6085.732401421456,5.448914305907928,0,NA,NA,NA,NA,NA,NA,30
1997,54.8833,18.6167,1,POL,1,1997:1:POL:BAL:P20:01Jan:19,38G8,26,1_1997,8.482753652648926,2.9929070472717285,7.397367000579834,39.5,731.9739015669257,6087.797444464358,4.489962856617899,0.00874828786635809,NA,NA,NA,NA,NA,NA,40
1997,54.45,19.0833,1,POL,1,1997:1:POL:BAL:P20:01Jan:2,37G9,26,1_1997,7.303503913650512,3.668221950531006,7.897621631622315,63.900001525878906,764.6908504096374,6041.270071284097,114.15489356586713,52.51699730588703,NA,NA,NA,NA,NA,NA,60
1997,54.85,18.6833,1,POL,1,1997:1:POL:BAL:P20:01Jan:20,38G8,26,1_1997,7.717476586871337,4.17072868347168,8.166446685791016,58.95000076293945,736.4385733488313,6084.3173170629525,82.72811787121127,0.20691848074841918,NA,NA,NA,NA,NA,NA,50
1997,54.8667,18.6667,1,POL,1,1997:1:POL:BAL:P20:01Jan:21,38G8,26,1_1997,7.04807969456787,5.068028926849365,8.788324356079102,55.45000076293945,735.2761632115522,6086.118412444564,75.70351471005735,1.4740335230853332,NA,NA,NA,NA,NA,NA,60
1997,54.8833,18.6833,1,POL,1,1997:1:POL:BAL:P20:01Jan:22,38G8,26,1_1997,6.41010577368164,5.97132682800293,9.641027450561523,74.44999694824219,736.243627440639,6088.0202384198255,107.18916064187286,3.4670730663304794,NA,NA,NA,NA,NA,NA,70
1997,54.8667,18.7167,1,POL,1,1997:1:POL:BAL:P20:01Jan:23,38G8,26,1_1997,5.730109966281128,6.453812122344971,10.48862075805664,84.1500015258789,738.4829335100687,6086.287623927205,105.41453407785338,43.613758100208926,NA,NA,NA,NA,NA,NA,80
1997,54.9167,18.7333,1,POL,1,1997:1:POL:BAL:P20:01Jan:24,38G8,26,1_1997,5.285764920054626,6.446826934814453,11.559200286865234,92.5,739.2507851156773,6091.904158367301,148.8925043088381,10.283708326267792,NA,NA,NA,NA,NA,NA,90
1997,54.85,18.9167,1,POL,1,1997:1:POL:BAL:P20:01Jan:25,38G8,26,1_1997,5.1198380193161,6.108796119689941,11.91887664794922,96.9000015258789,751.4133498410457,6085.130572048905,288.6823958843913,0.7817416830436037,NA,NA,NA,NA,NA,NA,100
1997,54.7167,18.75,1,POL,1,1997:1:POL:BAL:P20:01Jan:27,38G8,26,1_1997,8.474654307626341,2.831176280975342,7.434057712554932,21.049999237060547,741.5118370164455,6069.7223124195225,5.796851065875954,0,NA,NA,NA,NA,NA,NA,20
1997,54.7667,18.7,1,POL,1,1997:1:POL:BAL:P20:01Jan:28,38G8,26,1_1997,8.536590756811522,2.8263213634490967,7.333663940429688,32.310001373291016,737.9995962317554,6075.111092856101,0,0,NA,NA,NA,NA,NA,NA,NA
1997,54.7833,18.7,1,POL,1,1997:1:POL:BAL:P20:01Jan:29,38G8,26,1_1997,8.412708292016601,3.0198285579681396,7.457226276397705,38.349998474121094,737.9020856428831,6076.956965405878,60.2997158581734,0.0560351623796942,NA,NA,NA,NA,NA,NA,40
1997,54.4333,19.0167,1,POL,1,1997:1:POL:BAL:P20:01Jan:3,37G9,26,1_1997,7.965492293447875,3.2640540599823,7.422379493713379,49.5,760.4820348187826,6039.164797724191,136.36551803939597,101.04935507422181,NA,NA,NA,NA,NA,NA,50
1997,54.75,18.75,1,POL,1,1997:1:POL:BAL:P20:01Jan:30,38G8,26,1_1997,6.427446284829712,5.568955421447754,9.431425094604492,63.70000076293945,741.3136839147413,6073.425091894572,118.19791423858749,0.1733508652707432,NA,NA,NA,NA,NA,NA,50
